cc11,ht11,cc20,cc_deg,class
26.519622651497468,46.563513884241566,19.20816364924113,8.097217718760172,nonpac
71.6962947845459,66.31005778848417,23.123986003745316,54.53393011826735,nonpac
43.10632341752972,81.64063905950178,41.01630829385072,2.1631148007863326,nonpac
44.951429930664375,60.668239374132554,42.42778341178607,2.8920172038831207,nonpac
44.1286364400853,41.38013785761162,26.898731752501593,14.463120205137464,nonpac
69.1157883978855,79.47721360466818,14.928430342482498,55.56406998826096,nonpac
42.33807248384023,71.87374010743284,23.496319105684805,20.79559036682843,nonpac
49.22248754952867,91.31985714172188,22.91463163624639,26.25830763336834,nonpac
53.89727758046887,87.8077611344225,45.50564961910248,8.515189714431763,nonpac
55.44082749813317,63.9670609875484,36.815617805644706,18.77232055411061,nonpac
32.70816789501959,62.16932412950791,28.534683131284176,4.649055346473252,nonpac
41.78222733338104,81.67620616838903,34.2434557391418,7.627963030983825,nonpac
45.218482885564754,72.51756147124993,39.45540542890079,6.0924370396676375,nonpac
65.78314468980501,71.20342850285536,55.08179595589516,8.445574716690484,nonpac
36.940644431237914,61.7359838780869,35.19316455391647,6.401438428175232,nonpac
21.991341830994443,39.142434492294214,22.471926744191407,1.7293133543932329,nonpac
28.976627898232884,46.74406467379179,27.461824974281658,3.11187184915503,nonpac
49.13689613874692,82.08247321715159,3.8974193921704336,45.66512285940832,nonpac
45.08654386334857,79.79645449169205,41.380376694150335,3.7951659148137615,nonpac
17.15722459834394,23.421627585237374,11.057707444116938,2.9263955230943886,nonpac
27.029009230720856,51.28778934212556,25.355984044487624,2.3769129953319816,nonpac
54.872295350356275,94.01609125290396,17.594816674531216,37.35150331204474,nonpac
68.01258825873131,96.71060961172952,60.77217272154867,7.240415534520598,nonpac
29.91207010599584,46.121767388762834,36.3336604966869,4.044997838883451,nonpac
31.508127369147786,45.08729585743167,26.922141003158856,8.067254827685588,nonpac
51.22704907540838,77.63610361688322,47.63740867080004,4.425010749549524,nonpac
51.14780944261364,64.79495699016347,37.35786569970746,20.90727950362957,nonpac
68.2944477690905,94.96498398870666,19.148261572484294,49.211311161225716,nonpac
26.287663747277694,41.5213744635359,22.817533029424986,3.1264805912287694,nonpac
42.78173278173365,56.99521368679598,44.590407664714185,4.7940371603801335,nonpac
47.06008790955508,68.93506394436484,18.39561966994567,30.98406870615951,nonpac
51.95096422857875,74.0360472817091,51.53742118486216,0.6333304458940533,nonpac
36.76865007767098,42.12469102605919,7.630665942600795,40.5496929077875,nonpac
40.354909500872765,79.81864146826905,21.486930025605165,20.058455268057383,nonpac
42.12416379794812,71.85061583032835,31.216032259756496,11.395327084802192,nonpac
44.822442943761104,62.422861623107046,36.653301841444005,13.111517951006446,nonpac
52.77068903996394,78.15444196020806,43.98644833096027,9.974525209188638,nonpac
12.080341223541541,18.62825847194067,18.337839350821096,4.697753073293952,nonpac
22.48708122097273,20.04298608376276,19.09379622630584,2.0407773580306614,nonpac
60.30966760192147,77.64404829015952,31.502435065660457,29.243426895969083,nonpac
33.05859949766799,53.930695213642636,31.867655203404254,1.24594040926136,nonpac
49.88362946403161,108.13938056752923,5.0015023029833285,44.79774188516815,nonpac
35.434258158025585,40.329114108341855,1.1850619721310334,37.16494801566324,nonpac
48.1770912361145,69.54296994050344,42.80008898787542,5.70685908291318,nonpac
47.61081155163378,78.42749259160767,42.99049191903903,11.464947162614974,nonpac
43.53006036066959,71.83251846793308,31.118374664606733,15.231612727469074,nonpac
24.40484871701269,43.7310013187073,26.003333365363915,2.3240799888779846,nonpac
43.25313152970755,62.749687894939626,37.71568528616041,5.661125369708891,nonpac
61.478938315864276,100.6217394503618,34.17741909016853,27.301519225866542,nonpac
68.33937971723387,89.85070371661084,9.2814566312389,59.06783563198324,nonpac
55.76187437494069,73.7707960264548,27.72521886371431,33.479186380593625,nonpac
55.88680076744943,75.24266832975802,25.973703274110548,29.95535996495461,nonpac
33.92877641280647,57.17745372394565,23.209013193959933,15.440118561302565,nonpac
46.8516647803943,73.12468403876038,13.433291606841491,33.83789599935947,nonpac
51.30142906823357,63.55235871774797,46.4316414452353,5.073116646265324,nonpac
59.54833938587985,82.76086592957097,5.342559046048872,54.24604102400614,nonpac
56.12015972386334,80.52793627022848,34.48336400114627,21.63679572158578,nonpac
40.89879769698274,53.85135192914352,8.444764365243913,36.16178569641113,nonpac
48.46669368118318,81.1497387376933,22.20513048703119,26.38979306894545,nonpac
44.484118528984276,78.64732406127219,35.790586356315956,9.347876159217822,nonpac
38.846739225478366,76.49882346450526,36.759251673124076,4.619235757645742,nonpac
48.87611759057519,55.72959438402053,40.68697053385744,8.299227740217164,nonpac
45.56672920928668,66.36926569237733,37.37049670365785,9.33273845805105,nonpac
43.31325878884336,62.95334253577869,40.95307706865446,5.308114667037319,nonpac
40.50140078784865,63.814370926659336,22.835519873370483,17.875291674490086,nonpac
57.032238626989184,93.78569451735962,41.38408620960951,16.309257693746332,nonpac
41.020512496072286,58.045723811779325,35.19085172509882,10.307964891140005,nonpac
43.271096019917906,67.26549436325638,21.390350897882552,21.776486227860648,nonpac
51.67056734144644,73.90938350508502,48.46636717022839,4.723625861664521,nonpac
57.41948004893631,91.48091733231048,14.304107468359469,43.11537254264283,nonpac
28.6435662806658,48.48668672517722,22.847613734675054,5.467378191533758,nonpac
54.32586132456852,79.56748996742606,41.9089746824125,12.292996934701927,nonpac
60.25475026195159,83.92797336238984,19.6483493614773,40.35673577691853,nonpac
30.0200155289624,47.81047217611325,33.293376329733846,2.8822383690242983,nonpac
52.08028058044049,72.02267250226659,42.91913546490413,9.548777107867716,nonpac
47.433261220636524,59.042846199023664,29.051902810216465,19.276543467247812,nonpac
59.63876551477042,73.47858467820801,39.58574656789715,24.909589391861548,nonpac
51.717819698738964,75.34433147339594,53.29168488741311,1.245449028701907,nonpac
34.65701238636957,45.74232996461058,47.65479377746582,6.609152822494507,nonpac
55.26957145999559,87.02045690564927,39.42164952762743,16.266524761677825,nonpac
53.30748181527121,77.29206020689847,12.349166014991654,40.88227953062467,nonpac
48.88903892558554,69.7039145866584,47.59517287410257,3.6963852617677175,nonpac
20.646193310818205,25.6153946570847,18.771820689268534,3.258643422996142,nonpac
34.75737594038048,52.51991004751833,33.15030718875629,1.8898755687444428,nonpac
48.60215683450232,52.57656795328314,6.98838920990626,53.73496599197388,nonpac
40.386634563898326,57.34499445846038,1.485557779788213,42.65287416348965,nonpac
52.139303613881594,85.06037161916133,44.24226417985719,7.964284345746214,nonpac
37.893638234152625,54.224179033846724,45.38221783739912,4.196370981943755,nonpac
45.364387324961626,58.94749073821957,5.438874823389088,40.53725242888201,nonpac
30.500151192518217,36.730144165505706,28.651336180825606,4.044486034846475,nonpac
34.0468350011482,36.63984059452092,0.5000534861586815,34.12407482779303,nonpac
25.788095840207347,45.77369528300279,23.10795772711646,5.880660675610605,nonpac
37.33613508086102,53.26913393622795,45.47008856126384,2.5146292859980015,nonpac
30.842190252598453,55.68044933418122,27.87565811131807,7.027293051866924,nonpac
48.07155943110706,67.7452157245419,19.076643654292766,29.635248788224754,nonpac
60.184512401242735,100.59351339826031,10.753843641097601,49.50529156839038,nonpac
36.31389078721681,62.181158479881994,31.474633847217703,5.663206184866805,nonpac
64.95183215180236,95.02187701977883,50.952231289077325,14.164114167324055,nonpac
42.53207627793583,41.749278388319524,30.95989030609748,4.864282993076201,nonpac
24.684003895886356,28.4387145122414,49.063109433169856,4.7307232185329555,nonpac
24.77761744182207,33.529758744082756,25.13905815366242,1.8235935552252664,nonpac
49.45689718031168,63.61677499401428,6.13380212947623,46.45022906332038,nonpac
27.23674395874407,37.923808224455136,27.351931925311753,2.9360261391096585,nonpac
58.58585009392032,82.12693681126147,16.508818368139593,42.69124582030556,nonpac
23.354432136676657,38.541489904212554,21.38622594371064,4.333454838790346,nonpac
45.09489169680775,69.00553453791608,38.35076900291021,7.220401634604244,nonpac
55.982646013088186,80.40525857868181,24.613928314234894,31.93105444853956,nonpac
54.3331619484371,70.36281287502706,1.2340565022622942,54.25270421130792,nonpac
44.993858736796085,60.196901964824704,27.71063748062381,8.961004415504362,nonpac
37.991556369209015,46.53167420685893,1.9418776012225434,40.05321303508753,nonpac
60.40948087022759,86.27489956724669,9.500308189065814,51.00127658041902,nonpac
33.340631505283376,29.778392698555997,23.641725826486248,7.625586132394191,nonpac
36.664535777350864,55.120594865861506,33.31330076651812,3.4535194340518363,nonpac
57.772516375060526,82.46620785233364,36.16690495151559,21.86625978188338,nonpac
40.85966126157386,40.32033224125828,37.169220984277644,2.6795764529015407,nonpac
60.864163746803854,97.16492587007681,35.016419893619734,25.8463391205452,nonpac
41.758834463520145,65.82152261820525,22.971478114833033,20.318889552225638,nonpac
12.398621340190624,9.102617205229159,17.839323643126775,3.293565557302673,nonpac
47.741859333222685,50.09663647080886,43.25025526209835,4.4916040711243355,nonpac
66.20007251944479,64.50257646463504,38.18100244100251,28.291160122084047,nonpac
29.167725908205675,32.57210360833446,33.049776365517914,8.64289722442627,nonpac
55.222198910922835,63.76254051678345,7.661476566591336,49.452107149226066,nonpac
61.13729634521229,91.58747722947838,41.35996814373968,20.13801062149449,nonpac
38.33435889980798,62.56846753184977,30.898191206876803,8.452031301353873,nonpac
54.727858089105126,86.36029019621618,50.62036888348695,4.10748920561818,nonpac
49.86018297444335,74.22442802647487,40.864698268395884,8.650032585991754,nonpac
45.05328977032553,64.556523885908,38.679447435736144,8.135651409883145,nonpac
31.7127006004039,49.630136087687326,34.81062587882791,2.54556457059724,nonpac
57.75283526865342,79.97207388148121,44.3039446408501,15.542837355514653,nonpac
43.69618007931622,58.88063048711112,40.613973740644234,12.122996303647064,nonpac
31.86810262720068,50.96743333806525,28.484937219402628,7.004363972752399,nonpac
40.99762541678819,57.92280424598491,4.522642271159446,39.15921382218191,nonpac
44.31799125709503,76.59617553492912,4.805893991880371,44.89957994884915,nonpac
63.19337270587397,65.75977148110874,58.717912445677086,6.095374320415741,nonpac
61.08365114541074,74.51080785593511,46.76856684503101,15.449277654375349,nonpac
52.75555900766068,72.18281825784207,42.99392651405012,9.755789939193619,nonpac
62.33959324977153,78.07371560194571,32.63677740378813,33.48143944306807,nonpac
22.57827746325125,32.99510917328509,23.010058385378695,5.767507554406989,nonpac
33.31261402946706,51.58910380271624,32.415159840973054,5.068814403345796,nonpac
26.02745760647299,44.29183870108407,25.240733123555476,1.050180859190382,nonpac
72.02530319842107,85.68688640873997,65.62943982578871,6.395863387273561,nonpac
42.211818014064306,59.592611600311706,41.18436005741259,2.637115638517462,nonpac
40.73625269172413,57.29814590362927,8.354185399108806,36.413452449069034,nonpac
50.00805699600678,78.21592786406939,45.65369018487787,4.439485513063183,nonpac
60.64765713352968,89.19028884184918,49.25965636796345,12.326888466156976,nonpac
42.19439351750824,61.43439689280691,44.99348160375946,1.4508406751713017,nonpac
27.016122401384564,41.016471513400774,21.397085006532905,5.5110534868199075,nonpac
31.22014898897798,39.599816264760136,31.725903011088185,2.2394346287789304,nonpac
28.921019852452567,49.090062912410566,29.2484695110415,3.7985580298700943,nonpac
64.49619237043936,79.92298287806274,5.993989752932182,59.074921091209276,nonpac
42.14281472401763,47.294751876079125,3.7966025656325404,39.31098218965431,nonpac
54.66343260716152,62.24519728810035,49.382403472257856,5.402298149114286,nonpac
60.519064336911164,99.17196474787411,43.46056256255094,17.47176830403126,nonpac
53.83887897136788,59.14417265221276,1.7599867907437412,52.50225216421214,nonpac
35.70503768593301,56.00816593097367,32.213543862518,4.393532566926917,nonpac
32.06127521202657,39.83942378000008,33.17967227065543,6.770879192581307,nonpac
46.40908132433058,83.15201329584723,40.406605577908195,6.2054340259814245,nonpac
35.00337777267531,59.567843816534925,30.694983989192043,4.5594479633792115,nonpac
43.333226516734705,66.9456138437822,30.989126919385747,10.704251497556777,nonpac
60.936447938172364,70.21908566274597,34.65974868819827,28.26029509135655,nonpac
42.8325871959918,66.20403876681786,11.686590596986195,33.96611697181823,nonpac
25.942433866862938,45.53351512190472,21.65393016532243,4.343558335878763,nonpac
4.5348743036412245,12.70218245852195,2.917493725245483,6.673422519274598,nonpac
52.65439153949866,64.865642221858,43.49906006460715,9.09138234512844,nonpac
22.10897146033309,51.48210249892166,21.77203194696152,1.5161700018648971,nonpac
54.33913689914327,85.43536883888751,46.38134054006439,7.95779635574202,nonpac
43.47479807376862,63.29161367552621,41.00762514970456,2.881499889998408,nonpac
56.396185327595404,80.90017992379202,54.557318579841514,1.8388667477538891,nonpac
36.81919375432453,39.37441217191429,40.645091134993756,4.158179406792859,nonpac
27.872698103748885,16.36246228251377,42.494477664723114,4.082431344424977,nonpac
41.509420224629984,62.1738804526951,39.636054254978035,2.0725597228719495,nonpac
26.2473082735417,31.74452289500107,25.19596083391876,5.157881103307478,nonpac
43.27450445259025,72.64222588509176,34.7030247272443,9.338499912327586,nonpac
53.96140441441985,58.22211826055597,41.22149719024922,12.456793832349348,nonpac
67.99537334565403,36.21471475085348,43.18843328290515,29.758014400800068,nonpac
60.3562698845697,90.15317165825043,40.156476291653625,20.531856915182317,nonpac
49.137163613900306,79.64100398418736,8.157042307615459,41.65632448404199,nonpac
53.98902890297674,80.03377949345496,49.138898498848256,5.111456926943269,nonpac
52.326567459926224,78.33668796790705,35.67038900132957,17.004382974716254,nonpac
34.973527255916196,48.60319917750658,23.03436961607928,13.16092928840192,nonpac
39.408734317057736,62.50657060803285,28.080819610044383,14.403765144747428,nonpac
40.758146234694934,65.09002297695994,19.672879846181917,25.532545659799723,nonpac
52.247048360687494,86.52085666430222,40.929627756065905,11.494892037668885,nonpac
20.667955950141703,37.70885286465111,17.127222507057137,5.194511863509422,nonpac
50.170790625496146,73.15332659329374,47.535479305337866,2.735882405691044,nonpac
61.13626724477423,78.15813047538167,40.63317679531185,21.604616467171457,nonpac
37.51379775628712,63.840023977863105,33.6729535489952,5.699249342751835,nonpac
57.18207551379846,41.563984380430554,41.166723711324295,15.750542884649233,nonpac
31.514744016854646,54.20486467174109,32.568233974434364,2.710095552112954,nonpac
39.50643638696359,48.08760911537254,39.660716509622354,4.449468282250283,nonpac
43.770438653047464,49.851972491337285,31.07727978336361,12.84616367696966,nonpac
49.86710115666975,70.7425919623124,10.025180099554229,39.841921053434675,nonpac
22.99000037980184,33.492671316537944,36.906108750684844,3.653184297922495,nonpac
37.76995559058099,26.123802252850442,46.19333207202086,2.4454352169002744,nonpac
58.7236863484932,92.6888715735879,37.46898224721245,21.337902364423197,nonpac
66.68670491298491,59.76632267914035,47.780067956931475,20.56145115813646,nonpac
61.193909523020984,96.15563737356881,16.25241628029343,44.9414932825059,nonpac
43.417074320620785,75.85872581199757,25.990120051825986,17.93089502269775,nonpac
68.97863887326334,66.91306001858868,20.498834806723696,50.20903868625521,nonpac
14.197012084560301,23.831021166147256,12.377817975734843,5.951772900285392,nonpac
70.14552475768873,59.84417961131253,63.732506932568015,6.830555633468564,nonpac
44.55225534925787,61.03838194179878,32.61739987658607,23.29478029437503,nonpac
44.19268237111156,90.2045362492111,34.11896875946822,10.185362316177276,nonpac
35.83697548727609,42.40118173020622,43.634142839497535,3.2695230319582183,nonpac
49.75993022665808,72.00507474927244,27.69016694086297,22.18586749548999,nonpac
30.953831742546896,37.17001293093195,23.206326402832264,8.65584140719125,nonpac
61.81934213205725,85.97858795783608,21.336601432175634,40.54966908822617,nonpac
30.380809692428066,39.71749496459961,27.190064783394337,2.6024835631251335,nonpac
29.303810760781573,47.471839107371665,28.623695027848456,0.738954157902146,nonpac
54.880953495263874,75.76116504626134,0.2940862421215897,54.850327212122316,nonpac
58.72142246962426,72.23282118169728,8.167263115344971,50.62363695714589,nonpac
44.22775956158528,48.286088785090314,33.63522930925351,9.641578689777596,nonpac
45.11828315266345,57.87849009394729,27.104830734648544,17.874554648307978,nonpac
43.50782356408619,67.75806983234328,42.61123083919459,1.5528011466726401,nonpac
41.71075807877631,64.14547078878954,40.512308249526356,1.49074172340196,nonpac
53.62913790616122,86.58596440719164,19.131287801588932,33.717719716888865,nonpac
65.69747783184384,86.71019833785041,3.8835923047807777,61.813885519076955,nonpac
42.31463803799104,52.20725162929367,22.79158832984461,19.38477060440311,nonpac
61.091566700745695,73.89874388301448,6.426672150906036,55.85132418821743,nonpac
45.87158948082035,81.85231664355865,39.25634286748273,7.514133495567119,nonpac
41.78351212599174,59.119263277816486,37.1027761024214,5.117647896248124,nonpac
44.38873622641731,68.7884091477443,45.163873048290895,2.2645910858811678,nonpac
30.118500545818492,38.41720003592577,26.730213004651056,5.063104277896628,nonpac
25.715696189061806,56.63858036651232,24.413182649572857,1.3039886395466278,nonpac
48.66216350683197,42.751554614251425,27.0851722985281,21.91986119374231,nonpac
59.79248075398593,84.9470123888145,1.0214675564373872,58.81996179716066,nonpac
62.84489457527286,88.18385388458056,50.704432155064175,12.141468501772199,nonpac
54.10221719073982,73.12008619709175,7.0738895421890176,47.54905807234177,nonpac
26.333539717548934,38.86905804796097,33.79872037596622,6.674389321925276,nonpac
56.30318624347469,84.03845858322241,8.477363441155223,47.85460313519907,nonpac
74.72346180332181,84.4267379670233,8.65464697825084,64.8218542734782,nonpac
59.550177896264046,78.24831969906047,2.497249184665592,58.12505190859559,nonpac
23.91952084442659,43.501134070867394,22.271606404959318,2.3596348075274616,nonpac
43.99719672459285,69.82880317890303,34.18203881850875,10.35209804555265,nonpac
48.15862536306826,60.809995279658025,45.431803330557685,5.353330814906529,nonpac
21.928491592407227,46.70849090078371,15.353563489552439,6.873143510784053,nonpac
17.025114162466544,23.09264197217839,16.936157847536354,8.479374801127545,nonpac
30.314085839931064,49.067657091363024,25.130176447552337,5.04155013264989,nonpac
58.14475206187073,85.36612792216556,1.5196787629445845,56.70475189794194,nonpac
39.86787195983508,44.23551867600028,17.021407010943392,22.50594218448767,nonpac
34.915119554142976,37.08814350758411,31.026272219172938,15.027501050573196,nonpac
51.60432376501695,72.07318080579543,42.263506151211544,9.529974019010607,nonpac
58.43833898228902,59.26754004097391,39.64511920878265,19.301019830078953,nonpac
21.27892227734543,30.326447535214847,17.309268722287168,6.523089548918578,nonpac
65.32606784131089,67.16482851277343,31.223498779550855,44.99336662989683,nonpac
27.984514811266944,38.82023812258556,34.47153513263536,9.412717880018606,nonpac
59.1053108433619,81.41568350675468,16.700923060172933,42.404387798162915,nonpac
46.144920041655965,92.38787962120892,15.060768601788002,31.13280072901134,nonpac
46.12844631722364,60.174034683320386,43.29431925587405,11.366485916711147,nonpac
23.771751142929087,37.09684047179878,20.195056700023116,4.477362646418772,nonpac
57.194676575590826,83.13587453127407,49.981742667712375,9.40244093908143,nonpac
30.150700479916164,52.54747073571082,25.57422873456457,4.910729249551499,nonpac
59.86659485608528,87.7048406513828,39.908059996001576,19.993597317882863,nonpac
30.873691454352986,39.803319052558464,22.428769105951922,10.383185907351134,nonpac
49.69139795045595,45.370782352534746,41.43533433776304,2.8033409271853036,nonpac
38.90402408953904,62.03020535593505,33.68717516759285,5.56115721795792,nonpac
44.75747529393175,69.1214567788375,29.34279719489827,18.076582988166354,nonpac
53.61632414190235,77.65409224697201,43.52274578427657,13.05529603591332,nonpac
30.262095451781338,43.52130455085648,10.157912617021182,23.98750298213473,nonpac
26.050137856482106,41.529722383125524,29.36457461424864,3.972817088997429,nonpac
41.505548775069705,63.72560998357227,38.185923598415066,3.4489729368813946,nonpac
